flag_SF,target,src_bytes,dst_host_diff_srv_rate,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_bytes,service_private,service_domain_u,dst_host_serror_rate,srv_serror_rate,srv_diff_host_rate,srv_count,dst_host_count,dst_host_srv_count,dst_host_srv_serror_rate,logged_in,diff_srv_rate,count,service_http,level,serror_rate,dst_host_srv_diff_host_rate,flag_S0,same_srv_rate,dst_host_srv_rerror_rate
True,1,31,0.08,0.02,1.0,0,False,True,0.0,0.0,0.01,137,184,5,0.0,0,0.0,2,False,16,0.0,0.52,False,1.0,0.0
True,0,46,0.0,1.0,0.02,44,False,True,0.0,0.33,0.0,147,121,255,0.0,0,0.0,18,False,21,0.0,0.0,False,1.0,0.0
True,0,245,0.0,1.0,0.01,16294,False,False,0.0,0.0,0.0,1,223,255,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
True,0,229,0.0,1.0,0.01,0,False,False,0.0,0.0,0.0,29,255,55,0.0,1,0.0,6,True,21,0.03,0.0,False,1.0,0.0
True,0,243,0.0,1.0,1.0,1918,False,False,0.0,0.0,0.22,17,255,254,0.0,1,0.33,3,True,21,0.0,0.04,False,0.33,0.0
True,0,187,0.0,1.0,0.1,391,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,2,True,21,0.0,0.04,False,1.0,0.0
True,0,203,0.0,1.0,0.06,2529,False,False,0.0,0.0,0.0,1,137,255,0.0,1,1.0,8,True,21,0.0,0.0,False,0.5,0.0
True,0,229,0.0,1.0,0.08,546,False,False,0.0,0.0,0.29,2,147,255,0.0,1,0.0,5,True,21,0.0,0.05,False,1.0,0.0
True,0,223,0.01,1.0,0.07,2912,False,False,0.0,0.0,0.0,49,17,138,0.01,1,0.0,1,False,18,0.0,0.0,False,1.0,0.0
True,0,1032,0.08,0.03,1.0,1973,False,False,0.01,0.0,1.0,13,90,8,0.0,1,0.0,1,False,21,0.0,0.33,False,1.0,0.0
False,1,0,0.06,0.02,0.0,0,False,False,1.0,1.0,0.0,16,255,6,1.0,0,0.06,272,False,20,1.0,0.0,True,0.09,0.0
True,0,8,0.0,0.01,0.0,0,False,False,0.01,0.0,0.0,2,160,255,0.0,0,0.0,133,False,21,0.0,0.0,False,1.0,0.0
True,0,30,0.02,0.39,0.9,0,False,False,0.0,0.0,0.0,16,255,69,0.0,0,0.0,24,False,19,0.0,0.0,False,1.0,0.0
True,0,320,0.0,1.0,0.0,0,False,False,0.0,0.0,0.29,1,255,255,0.0,1,0.0,14,True,21,0.25,0.05,False,1.0,0.0
True,0,413,0.0,1.0,0.0,270,False,False,0.0,0.0,0.0,4,169,255,0.0,1,0.0,17,True,21,0.0,0.05,False,1.0,0.0
True,0,311,0.0,1.0,0.01,0,False,False,0.0,0.0,0.0,12,32,255,0.0,1,0.0,3,True,21,0.0,0.01,False,1.0,0.0
True,0,147,0.0,1.0,0.0,245,False,False,0.0,0.0,0.12,1,37,255,0.0,1,0.0,13,True,21,0.0,0.01,False,1.0,0.01
True,0,1522,0.0,1.0,0.33,2780,False,False,0.0,0.0,0.0,21,255,254,0.0,1,0.0,3,True,21,0.0,0.06,False,1.0,0.0
False,1,0,0.09,0.05,0.01,0,True,False,1.0,1.0,0.0,2,255,12,1.0,0,0.06,227,False,21,1.0,0.0,True,0.14,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,13,255,255,1.0,0,0.07,2,True,18,1.0,0.0,True,0.06,0.0
False,1,0,0.05,0.05,0.0,0,False,False,1.0,1.0,0.0,5,255,14,1.0,0,0.06,139,False,18,1.0,0.0,True,0.06,0.0
True,0,185,0.0,0.01,1.0,0,False,False,0.01,0.0,0.0,11,255,255,0.0,0,0.0,4,False,18,0.0,0.0,False,1.0,0.0
True,0,266,0.07,0.03,0.0,1227,False,False,0.0,0.0,0.0,1,31,8,0.01,1,0.0,5,True,21,0.0,0.02,False,1.0,0.0
True,0,222,0.0,1.0,0.02,1075,False,False,0.0,0.0,0.0,1,230,254,0.0,1,0.06,3,True,21,0.0,0.05,False,0.2,0.0
False,0,28,0.03,0.15,0.01,1054,False,False,0.0,0.0,0.0,46,57,66,0.0,1,0.0,1,False,13,0.0,0.02,False,1.0,1.0
True,0,319,0.0,1.0,0.01,2166,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,3,True,21,0.0,0.02,False,1.0,0.0
True,0,252,0.01,0.96,0.0,4656,False,False,0.0,0.0,0.0,21,255,246,0.0,1,0.0,5,True,21,0.0,0.0,False,1.0,0.0
True,0,299,0.01,0.89,0.08,458,False,False,0.0,0.0,0.0,511,78,227,0.0,1,0.0,24,True,21,0.0,0.04,False,1.0,0.0
True,0,153,0.0,1.0,0.33,1059,False,False,0.0,0.0,1.0,2,212,255,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.79
False,1,0,0.0,0.01,0.01,0,True,False,1.0,1.0,0.0,2,255,255,1.0,0,0.08,3,True,8,1.0,0.0,True,0.04,0.0
True,0,305,0.0,1.0,0.5,0,False,False,0.0,0.0,0.0,14,255,101,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.02,128,False,False,0.0,0.0,0.0,209,191,255,0.0,0,0.0,250,True,21,0.0,0.16,False,1.0,1.0
True,0,218,0.02,0.29,0.0,39,False,False,0.0,0.0,1.0,52,255,75,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.22
False,1,0,0.06,0.06,0.0,0,False,False,1.0,1.0,0.0,8,255,16,1.0,0,0.0,166,False,20,0.95,0.0,True,0.01,0.0
True,0,866,0.01,0.95,0.01,901,False,False,0.0,0.0,0.0,20,205,21,0.0,1,0.0,2,False,20,0.0,0.01,False,1.0,0.0
True,0,1236,0.0,1.0,0.0,17855,False,False,0.0,0.0,0.67,1,132,255,0.0,1,0.0,9,True,21,0.0,0.15,False,1.0,0.0
True,0,41,0.02,0.8,0.12,3895,False,True,0.0,0.0,0.01,268,106,196,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,1032,0.0,1.0,0.04,5220,False,False,0.0,0.0,0.0,204,255,255,0.0,1,0.0,6,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,1,255,81,1.0,0,0.07,51,True,19,1.0,0.0,True,0.24,0.0
True,0,947,0.0,1.0,0.03,1492,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.07,22,True,21,0.0,0.01,False,0.08,0.0
False,1,0,0.8,0.0,0.0,0,True,False,1.0,1.0,0.0,1,80,1,1.0,0,0.08,46,False,21,1.0,0.0,True,0.03,0.0
False,1,0,0.06,0.04,0.0,125,False,False,1.0,1.0,0.0,2,255,11,0.17,0,0.0,84,False,18,1.0,0.0,True,0.01,0.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,20,255,5,1.0,0,0.05,140,False,19,1.0,0.08,True,0.03,0.0
True,0,1085,0.0,1.0,0.01,1879,False,False,0.0,0.0,0.0,4,25,6,0.0,1,0.0,1,False,18,0.0,0.03,False,1.0,0.0
True,0,231,0.01,0.79,0.11,5320,True,False,0.0,0.0,0.0,1,89,160,0.0,1,0.0,2,False,15,0.0,0.0,False,1.0,0.0
True,1,0,0.13,0.8,0.0,0,True,False,0.0,0.0,0.0,3,1,143,0.0,0,0.0,394,False,16,0.0,0.0,False,1.0,0.0
True,0,33,0.01,0.99,0.01,146,False,True,0.0,0.0,0.0,298,17,253,0.0,0,0.0,167,False,21,0.0,0.0,False,1.0,0.0
True,0,281,0.0,1.0,0.01,7931,False,False,0.0,0.0,0.12,12,255,254,0.01,1,0.0,5,True,21,0.0,0.05,False,1.0,0.0
True,0,869,0.0,1.0,0.0,333,False,False,0.0,0.0,0.0,5,117,2,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
True,0,278,0.0,1.0,0.01,337,False,False,0.0,0.0,0.0,1,21,255,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.16,0.08,0.0,0,False,False,1.0,1.0,0.0,388,255,20,1.0,0,0.06,249,False,18,1.0,0.0,True,0.11,0.0
False,1,0,0.07,0.05,0.0,0,False,False,1.0,1.0,0.0,21,255,14,1.0,0,0.06,111,False,20,1.0,0.0,True,0.04,0.0
False,1,0,0.8,0.0,0.0,0,True,False,0.15,1.0,0.0,2,255,1,1.0,0,0.06,98,False,18,1.0,0.0,True,0.17,0.0
False,0,0,0.0,1.0,0.0,0,False,False,0.07,0.0,0.0,1,4,255,0.0,0,0.0,24,True,21,0.0,0.18,False,1.0,0.98
False,1,0,0.6,0.0,0.0,0,True,False,1.0,1.0,0.0,1,255,1,1.0,0,0.06,138,False,20,1.0,0.0,True,0.04,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,1.0,1,255,255,1.0,0,0.14,74,True,19,1.0,0.0,True,0.39,0.0
True,0,893,0.0,1.0,0.0,8314,False,False,0.01,0.0,0.27,10,255,255,0.0,1,0.0,20,True,21,0.0,0.0,False,1.0,0.0
True,0,45,0.01,0.98,0.0,0,False,True,0.0,0.0,0.01,110,109,179,0.0,0,0.0,235,False,17,0.0,0.0,False,1.0,0.0
True,0,237,0.0,1.0,0.01,318,False,False,0.0,0.0,0.0,7,255,22,0.0,1,0.0,2,False,21,0.0,0.02,False,1.0,0.0
False,1,0,0.6,0.0,0.0,0,True,False,1.0,1.0,0.0,23,255,1,0.88,0,0.08,224,False,21,1.0,0.0,True,0.22,0.0
True,0,939,0.0,1.0,0.01,6367,False,False,0.0,0.0,0.0,6,255,37,0.0,1,0.0,1,False,21,0.0,0.02,False,1.0,0.0
True,0,18,0.08,0.03,0.22,126,False,False,0.0,0.0,1.0,16,255,7,0.0,0,0.0,166,False,20,0.0,0.0,False,1.0,0.0
True,1,1,0.09,0.05,0.27,0,False,False,0.0,0.0,0.0,17,255,14,0.0,0,0.0,26,False,17,0.0,0.5,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.08,1,255,255,1.0,0,0.08,2,True,18,1.0,0.0,True,0.02,0.0
False,1,0,0.09,0.0,0.0,0,False,False,1.0,1.0,0.0,4,255,1,1.0,0,0.07,277,False,19,1.0,0.0,True,0.07,0.0
True,1,6,0.06,0.1,1.0,0,False,False,0.0,0.0,1.0,13,2,25,0.0,0,0.0,253,False,15,0.0,0.0,False,1.0,0.0
True,0,205,0.02,0.63,0.07,330,False,False,0.0,0.0,0.0,1,102,173,0.01,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,0,0,0.0,1.0,0.04,0,False,False,0.11,0.0,0.2,4,17,255,0.0,0,0.0,1,True,21,0.0,0.07,False,1.0,0.0
False,1,0,0.06,0.07,0.0,0,True,False,1.0,1.0,0.0,9,255,19,1.0,0,0.07,144,False,21,1.0,0.0,True,0.03,0.0
True,0,54540,0.03,0.66,0.63,331,False,False,0.0,0.0,0.0,511,8,181,0.0,1,0.0,2,False,19,0.0,0.02,False,1.0,0.0
False,1,0,0.06,0.07,0.0,146,False,False,1.0,1.0,0.0,7,255,17,1.0,0,0.06,297,False,18,1.0,0.0,True,0.04,0.0
True,0,520,0.0,1.0,0.01,1342,False,False,0.0,0.0,0.0,20,234,255,0.0,1,0.0,7,True,21,0.0,0.02,False,1.0,0.0
True,0,267,0.01,1.0,0.02,765,False,False,0.0,0.0,0.0,5,34,254,0.0,1,0.0,28,True,21,0.0,0.01,False,1.0,0.0
False,0,0,0.0,1.0,0.2,0,False,False,0.0,0.0,0.0,20,7,255,0.0,0,0.0,1,True,21,0.0,0.0,False,1.0,0.0
True,0,194,0.0,1.0,0.0,328,False,False,0.0,0.0,0.0,11,112,255,0.0,1,0.0,2,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.05,0.05,0.0,0,False,False,0.0,0.0,0.0,34,255,14,0.0,0,0.06,223,False,16,0.0,0.0,False,0.04,1.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.0,5,255,254,1.0,0,0.06,2,True,19,1.0,0.0,True,0.16,0.0
False,1,0,0.06,0.0,0.36,0,False,False,0.0,0.0,0.0,11,255,1,0.0,0,0.25,109,False,19,0.0,0.0,False,0.12,1.0
True,0,245,0.0,1.0,0.0,543,False,False,0.0,0.0,0.0,12,113,255,0.0,1,0.0,9,True,21,0.0,0.0,False,1.0,0.0
True,0,11341,0.01,0.71,0.04,7510,False,False,0.0,0.0,0.0,5,65,182,0.0,1,0.0,4,False,20,0.0,0.0,False,1.0,0.0
True,0,221,0.0,1.0,0.08,6763,False,False,0.0,0.0,0.3,1,255,255,0.0,1,0.0,12,True,21,0.0,0.0,False,1.0,0.0
True,0,520,0.08,0.05,0.04,0,False,False,0.0,0.0,1.0,1,220,12,0.0,1,0.0,1,False,19,0.0,0.0,False,1.0,0.0
True,1,1,0.0,1.0,1.0,0,False,False,0.0,0.0,0.0,1,255,255,0.0,0,0.6,1,False,17,0.0,1.0,False,0.2,0.0
True,0,237,0.01,1.0,0.0,13336,False,False,0.0,0.0,0.08,29,144,66,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.05
True,0,1032,0.0,1.0,0.0,8497,False,False,0.0,0.0,0.0,2,255,254,0.0,1,0.0,11,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.05,0.0,135,True,False,1.0,1.0,0.0,2,255,13,1.0,0,0.05,129,False,21,1.0,0.0,True,0.11,0.0
True,0,242,0.0,1.0,0.65,327,False,False,0.0,0.22,0.0,17,255,44,0.0,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
False,1,0,0.08,0.0,0.03,0,True,False,1.0,0.92,0.0,3,255,1,1.0,0,0.06,126,False,21,1.0,0.04,True,0.13,0.0
False,1,0,0.08,0.07,0.0,0,False,False,1.0,1.0,0.0,8,255,19,1.0,0,0.05,108,False,18,1.0,0.0,True,0.17,0.0
True,0,211,0.0,1.0,0.17,304,False,False,0.0,0.0,1.0,1,190,47,0.01,1,0.0,1,False,21,0.0,0.0,False,1.0,0.0
True,0,44,0.0,1.0,1.0,0,False,True,0.0,0.0,0.0,188,255,255,0.0,0,0.0,221,False,18,0.0,0.0,False,1.0,0.0
True,1,1,0.0,1.0,1.0,147,False,False,0.0,0.0,0.0,24,16,255,0.0,0,0.0,131,False,13,0.0,0.5,False,1.0,0.0
True,0,18,0.01,1.0,0.25,3183,False,False,0.0,0.0,0.0,26,1,255,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
True,0,175337,0.0,1.0,0.01,21953,False,False,0.0,0.0,0.0,5,239,255,0.0,1,0.0,2,True,21,0.0,0.0,False,1.0,0.0
True,0,315,0.0,1.0,0.02,0,False,False,0.0,0.0,0.0,18,255,255,0.09,1,0.0,6,True,21,0.0,0.0,False,1.0,0.0
True,0,1158,0.05,0.04,0.02,3751,False,False,0.0,0.0,0.67,1,201,9,0.0,1,0.0,36,True,21,0.0,0.01,False,1.0,0.0
True,0,219,0.0,1.0,0.0,392,False,False,0.0,0.0,0.0,1,123,255,0.0,1,0.0,3,True,21,0.0,0.04,False,1.0,0.0
True,0,309,0.0,1.0,0.0,370,False,False,0.0,0.0,0.2,1,204,255,0.0,1,0.0,4,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.06,0.06,0.0,135,True,False,1.0,1.0,0.0,11,255,16,1.0,0,0.06,234,False,21,1.0,0.0,True,0.1,0.0
True,0,312,0.0,1.0,0.5,3471,False,False,0.0,0.0,0.27,6,255,255,0.0,1,0.0,2,True,21,0.0,0.01,False,1.0,0.0
True,0,314,0.02,0.54,0.0,8314,False,False,0.0,0.0,0.0,8,255,136,0.0,1,0.0,2,False,21,0.0,0.01,False,1.0,0.0
True,0,22270,0.0,1.0,0.02,16274,False,False,0.0,0.0,0.0,1,25,255,0.0,1,0.0,12,True,21,0.0,0.01,False,1.0,0.0
True,0,299,0.0,1.0,0.01,261,False,False,0.0,0.0,0.0,5,149,255,0.0,1,0.0,8,True,21,0.0,0.0,False,1.0,0.0
True,0,1874,0.07,0.03,0.0,0,False,False,0.0,0.0,0.0,16,255,7,0.0,0,0.0,232,False,18,0.0,0.0,False,1.0,0.0
False,1,0,0.02,0.24,0.0,0,False,False,1.0,1.0,0.0,6,255,62,1.0,0,0.09,243,False,18,1.0,0.0,True,0.02,0.0
False,1,0,0.06,0.06,0.0,0,False,False,1.0,1.0,0.0,17,255,16,1.0,0,0.07,141,False,18,1.0,1.0,True,0.03,0.0
True,0,197,0.0,1.0,0.03,0,False,False,0.0,0.0,0.06,2,78,255,0.0,1,0.0,14,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,20,255,2,1.0,0,0.07,148,False,19,1.0,0.0,True,0.02,0.0
True,0,2777,0.0,1.0,0.01,1349,False,False,0.0,0.0,0.0,11,227,255,0.0,1,0.0,1,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.07,0.03,0.54,0,False,False,0.0,0.0,0.0,2,255,7,0.0,0,0.0,275,False,15,0.05,0.0,False,1.0,1.0
True,1,8,0.01,1.0,1.0,0,False,False,0.0,0.0,0.0,2,255,154,0.0,0,0.0,125,False,15,0.0,0.0,False,1.0,0.0
False,1,0,0.05,0.07,0.0,0,False,False,1.0,1.0,0.0,12,255,17,1.0,0,0.05,284,False,18,1.0,0.0,True,0.15,0.0
False,1,1,1.0,0.0,0.0,145,False,False,1.0,1.0,0.0,22,255,1,1.0,0,0.06,231,False,18,1.0,0.0,True,0.04,0.0
False,1,0,0.07,0.0,0.0,0,False,False,1.0,1.0,0.0,5,255,1,1.0,0,0.06,121,False,18,1.0,0.0,True,0.03,0.0
True,0,768,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,16,True,21,0.0,0.01,False,1.0,0.0
True,0,231,0.0,1.0,0.04,938,False,False,0.0,0.0,0.0,27,217,255,0.01,1,0.0,5,True,21,0.0,0.05,False,1.0,0.0
False,1,0,0.0,0.01,0.01,0,False,False,1.0,1.0,0.0,14,255,255,1.0,0,0.07,80,True,19,1.0,0.0,True,0.08,0.0
False,1,0,0.07,0.02,0.0,0,False,False,1.0,1.0,0.0,6,255,4,1.0,0,0.07,198,False,18,1.0,0.0,True,0.04,0.0
False,1,0,0.08,0.07,0.0,0,True,False,1.0,1.0,0.0,7,255,17,1.0,0,0.05,222,False,18,1.0,0.0,True,0.12,0.0
True,0,1060,0.0,1.0,0.02,3276,False,False,0.0,0.0,0.19,2,104,255,0.0,1,0.0,3,True,21,0.0,0.01,False,1.0,0.0
True,0,324,0.01,1.0,0.08,873,False,False,0.0,0.0,0.0,12,255,255,0.0,1,0.0,13,True,21,0.0,0.02,False,1.0,0.0
True,0,262,0.0,1.0,0.33,5280,False,False,0.0,0.0,0.0,4,78,255,0.0,1,0.0,15,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.02,0.25,0.0,0,False,False,1.0,1.0,0.0,511,255,64,1.0,0,0.08,190,False,18,1.0,0.0,True,0.06,0.0
False,1,0,0.07,0.04,0.0,43,False,False,0.0,0.0,0.0,7,53,10,0.0,0,0.07,1,False,20,0.0,0.0,False,0.05,1.0
True,0,316,0.0,1.0,0.33,1399,False,False,0.0,0.0,0.0,7,247,254,0.0,1,0.0,3,True,21,0.0,0.06,False,1.0,0.0
False,1,0,1.0,0.0,0.0,0,True,False,1.0,1.0,0.0,10,255,1,1.0,0,0.06,46,False,18,1.0,0.0,True,0.08,0.0
True,0,44,0.01,0.7,0.05,105,False,True,0.0,0.0,0.0,54,176,78,0.0,0,0.05,78,False,16,0.0,0.0,False,0.05,0.0
True,0,383,0.01,1.0,0.0,9703,False,False,0.0,0.0,0.12,20,80,255,0.0,1,0.0,4,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.06,0.04,0.01,0,False,False,0.0,0.0,0.0,6,255,10,0.0,0,0.05,1,False,20,0.0,0.0,False,0.04,1.0
False,0,0,0.0,1.0,0.01,0,False,False,0.06,0.0,0.0,16,65,255,0.0,0,0.0,1,True,21,0.0,0.09,False,1.0,0.1
True,0,881,0.0,1.0,0.0,8163,False,False,0.0,0.0,0.04,11,40,255,0.01,1,0.0,4,True,21,0.0,0.06,False,1.0,0.0
False,1,0,0.07,0.03,0.0,0,False,False,1.0,1.0,0.0,7,255,7,1.0,0,0.06,178,False,20,1.0,0.0,True,0.04,0.0
False,1,0,0.07,0.08,1.0,0,True,False,0.0,0.0,0.0,1,32,20,0.0,0,0.0,260,False,18,0.0,0.0,False,0.01,1.0
True,0,215,0.0,1.0,0.17,332,False,False,0.0,0.0,0.0,6,153,255,0.0,1,0.0,1,True,21,0.0,0.03,False,1.0,0.0
True,1,1,0.08,0.08,0.08,0,False,False,0.02,0.0,0.0,2,4,20,0.0,0,0.0,1,False,15,0.0,0.0,False,1.0,0.0
True,0,105,0.0,1.0,0.2,0,False,False,0.0,0.0,0.0,51,168,170,0.0,1,0.0,26,True,21,0.0,0.04,False,1.0,0.0
True,0,263,0.01,0.75,0.91,365,False,False,0.0,0.0,0.0,3,99,174,0.0,1,0.0,1,False,20,0.0,0.0,False,1.0,0.0
True,0,43,0.01,0.98,0.0,0,False,True,0.0,0.0,0.0,160,255,250,0.0,0,0.0,4,False,18,0.0,0.0,False,1.0,0.0
True,0,2429,0.01,1.0,1.0,2944,False,False,0.0,0.0,1.0,9,255,255,0.0,1,0.06,1,True,21,0.0,0.02,False,0.12,0.0
False,1,0,0.9,0.0,0.0,105,True,False,0.0,0.0,0.0,12,255,1,0.0,0,0.38,90,False,21,0.11,0.0,False,0.5,1.0
False,1,0,0.89,0.0,0.0,0,True,False,1.0,1.0,0.0,9,255,1,1.0,0,0.05,50,False,21,1.0,0.0,True,0.05,0.0
False,1,0,0.05,0.07,0.0,0,False,False,0.0,0.0,0.0,1,255,19,0.0,0,0.04,1,False,20,0.0,0.0,False,0.06,1.0
True,0,312,0.0,1.0,0.25,646,False,False,0.0,0.4,0.23,4,16,255,0.0,1,0.06,18,True,21,0.0,0.07,False,0.25,0.0
False,1,0,0.06,0.04,0.0,0,False,False,1.0,1.0,0.0,1,255,9,1.0,0,0.05,237,False,19,1.0,0.0,True,0.24,0.0
True,0,491,0.0,1.0,1.0,1425,False,False,0.0,0.0,0.0,12,255,116,0.0,1,0.0,1,False,20,0.0,0.02,False,1.0,0.0
True,0,294,0.0,1.0,0.02,38864,False,False,0.0,0.0,0.08,6,60,254,0.0,1,0.0,17,True,21,0.0,0.08,False,1.0,0.0
False,0,0,0.0,1.0,0.17,0,False,False,0.0,0.0,0.0,19,11,35,0.0,0,0.0,1,False,21,0.0,0.0,False,1.0,1.0
False,1,0,0.0,0.01,0.0,0,False,False,1.0,1.0,0.18,2,255,255,1.0,0,0.1,16,True,19,1.0,0.0,True,0.43,0.0
False,1,1,0.64,0.22,0.0,0,True,False,0.0,0.0,0.0,1,255,55,0.0,0,0.06,6,False,21,0.0,0.0,False,0.0,1.0
True,0,193,0.0,1.0,0.04,11394,False,False,0.0,0.0,0.33,5,255,255,0.0,1,0.0,12,True,21,0.0,0.04,False,1.0,0.0
True,0,316,0.0,1.0,0.02,16118,False,False,0.0,0.0,0.22,101,255,255,0.0,1,0.0,19,True,21,0.0,0.0,False,1.0,0.0
True,0,220,0.02,0.97,0.01,261,False,False,0.0,0.0,0.08,16,206,246,0.0,1,0.0,11,True,21,0.0,0.01,False,1.0,0.0
True,0,291,0.01,0.38,0.0,332,False,False,0.0,0.0,0.0,5,40,14,0.0,1,0.0,151,False,16,0.0,0.0,False,1.0,0.0
False,1,0,0.07,0.07,0.0,0,False,False,1.0,1.0,0.0,8,255,19,1.0,0,0.05,237,False,18,1.0,0.0,True,0.14,0.0
True,0,291,0.01,0.16,0.22,254,False,False,0.0,0.0,0.0,1,255,40,0.0,1,0.12,1,False,21,0.0,0.01,False,0.17,0.0
True,0,45,0.01,0.55,0.02,0,False,True,0.0,0.0,0.01,325,255,141,0.0,0,0.0,2,False,21,0.0,0.01,False,1.0,0.0
True,0,216,0.0,1.0,0.0,2112,False,False,0.0,0.0,0.0,14,160,255,0.0,1,0.0,20,True,21,0.0,0.01,False,1.0,0.0
False,1,0,0.06,0.05,0.0,0,False,False,1.0,1.0,0.0,2,255,13,1.0,0,0.0,260,False,20,1.0,0.0,True,0.01,0.0
False,1,0,0.06,0.05,0.0,0,False,False,1.0,1.0,0.0,11,255,13,1.0,0,0.22,122,False,20,1.0,0.0,True,0.04,0.0
True,0,293,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,1,255,255,0.0,1,0.0,21,True,21,0.0,0.0,False,1.0,0.0
True,0,44,0.0,1.0,0.34,0,False,True,0.0,0.29,0.0,210,7,80,0.0,0,0.0,23,False,20,0.0,0.0,False,1.0,0.0
True,0,1804,0.0,1.0,0.0,11889,False,False,0.0,0.0,0.0,1,94,255,0.0,1,0.0,7,True,19,0.0,0.07,False,1.0,0.0
True,0,45,0.0,1.0,0.0,0,False,True,0.0,0.0,0.01,13,72,254,0.0,0,0.0,2,False,17,0.0,0.0,False,1.0,0.0
True,0,211,0.0,1.0,0.03,3222,False,False,0.0,0.0,0.0,2,255,255,0.0,1,0.0,9,True,21,0.0,0.06,False,1.0,0.0
True,0,212,0.0,1.0,0.0,0,False,False,0.0,0.0,0.0,16,37,39,0.0,1,0.05,1,False,21,0.0,0.0,False,0.14,0.0
True,0,237,0.0,0.01,0.03,15041,False,False,0.0,0.0,0.0,19,148,255,0.0,1,0.0,1,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.03,0.12,0.0,0,False,False,1.0,1.0,0.0,14,201,12,1.0,0,0.06,101,False,20,1.0,0.0,True,0.03,0.0
True,0,2900,0.0,1.0,0.14,891,False,False,0.01,0.0,0.0,12,144,255,0.0,1,0.0,1,True,21,0.0,0.05,False,1.0,0.0
True,0,226,0.0,1.0,0.0,762,False,False,0.0,0.0,0.0,36,94,228,0.0,1,0.0,3,True,21,0.0,0.0,False,1.0,0.0
False,1,0,1.0,0.0,0.0,0,False,False,1.0,1.0,0.0,1,255,1,1.0,0,0.05,145,False,21,0.98,0.0,True,0.09,0.0
False,1,0,1.0,0.0,0.0,0,False,False,1.0,1.0,0.0,3,255,1,1.0,0,0.07,295,False,18,1.0,0.0,True,0.05,0.0
True,0,43,0.01,0.92,0.01,0,False,True,0.0,0.0,0.43,2,227,234,0.0,0,0.0,7,False,21,0.0,0.0,False,1.0,0.0
True,0,11376,0.0,1.0,0.0,1349,False,False,0.0,0.0,0.0,449,255,255,0.0,1,0.0,7,True,21,0.0,0.02,False,1.0,0.0
False,1,0,0.07,0.07,0.01,0,False,False,1.0,1.0,0.0,4,255,17,1.0,0,0.05,120,False,18,1.0,0.0,True,0.07,0.0
False,1,0,0.07,0.06,0.02,0,False,False,1.0,1.0,0.0,17,255,15,1.0,0,0.07,228,False,19,1.0,0.0,True,0.05,0.0
True,0,270,0.0,1.0,0.0,6418,False,False,0.0,0.0,0.25,15,44,255,0.0,1,0.0,1,True,21,0.0,0.0,False,1.0,0.0
False,1,0,0.0,0.01,0.02,0,False,False,0.0,0.0,0.0,2,216,168,0.0,0,0.06,1,True,19,0.0,0.0,False,0.06,0.82
True,0,219,0.0,1.0,0.01,14515,False,False,0.0,0.0,0.0,2,27,255,0.0,1,0.0,3,True,21,0.0,0.02,False,1.0,0.0
True,0,13552,0.0,1.0,0.04,516,False,False,0.0,0.0,0.0,2,80,255,0.0,1,0.0,5,True,21,0.0,0.03,False,1.0,0.0
False,1,0,0.0,0.01,0.0,0,False,False,0.0,0.0,0.0,5,255,255,0.0,0,0.07,1,True,17,0.03,0.0,False,0.0,0.98
